xxxx;;;;;;;;;;;;;;x
MESSAGE_HEAD_GOV;安全部长报告;Le ministre de la s閏urit?rapporte que;Der Minister f黵 innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;x;;,,,,,,
MILALLBAN_4;盟约;nous;uns;naszym pa駍twem.;nos.;noi.;katonai sz鰒ets間et.;n醡i;;;;;;x,,,,,
MILALLBAN_5;*;*;*;*;*;*;*;;;;;;;x,,,,,
MILALLBAN_6;*;*;*;*;*;*;*;;;;;;;x,,,,,
MILALLBAN_LOG;$ACTOR$撕毁了与我国的盟约。;$ACTOR$ : rupture de l'alliance avec nous.;$ACTOR$ brach ihr B黱dnis mit uns.;$ACTOR$ zerwali sojusz z naszym pa駍twem.;$ACTOR$ rompi?su alianza con nosotros.;$ACTOR$ ha rotto l'alleanza con noi.;$ACTOR$ felbontotta a vel黱k val?katonai sz鰒ets間et;$ACTOR$ zru歩li svoji alianci s n醡i.;;;;;;x,,,,,
MILALLBAN_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,
MILALLBAN_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,
MILALLBAN_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x,,,,,
MILALLBAN_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,
MILALLWEBAN_SETUP;当我国撕毁与他国的盟约;Quand nous rompons une alliance avec une autre nation.;Wenn wir das B黱dnis mit einem anderen Land brechen.;Kiedy zrywamy sojusz z innym pa駍twem.;Cuando rompemos la alianza con otra naci髇.;Quando rompiamo l'alleanza con un'altra nazione;Mikor mi bontunk fel egy katonai sz鰒ets間et;Kdy?my zru氻me vojenskou alianci s jin齧 n醨odem;;;;;;x,,,,,
MILALLWEBAN_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte qu'un;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,
MILALLWEBAN_1;同盟伙伴被驱逐!;membre de l'alliance est exclu !;B黱dnispartner entlassen!;Zrywamy sojusz!;a sido expulsado un socio de la alianza!;Alleanza sciolta!;Elk黮dt黭 a sz鰒ets間es黱ket!;Zru歩li jsme alianci!;;;;;;x,,,,,
MILALLWEBAN_2;$MONARCHTITLE$，我们;$MONARCHTITLE$, $RECIPIENT$ : nous;$MONARCHTITLE$;*;$MONARCHTITLE$, nosotros;$MONARCHTITLE$, abbiamo;Vez閞em,;$MONARCHTITLE$, my;;;;;;x,
MILALLWEBAN_3;撕毁了与$RECIPIENT$的盟约;avons rompu notre alliance avec;brach unser B黱dnis mit;Zerwali渕y nasz sojusz z pa駍twem;rompimos nuestra alianza con;rotto la nostra alleanza con:;felbontottuk a sz鰒ets間et a k鰒etkez鮲el szemben:;jsme zru歩li svoji alianci s;;;;;;x,,,,,,,
MILALLWEBAN_4;以划清界限;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$.;$RECIPIENT$ ;$RECIPIENT$. ;$RECIPIENT$ ;$RECIPIENT$;;;;;;x,,,,,,,
MILALLWEBAN_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
MILALLWEBAN_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
MILALLWEBAN_LOG;我们撕毁了与 $RECIPIENT$ 的盟约.;$RECIPIENT$ : Nous avons rompu notre alliance avec ce pays.;Wir haben unser B黱dnis mit $RECIPIENT$ gebrochen.;Zerwali渕y sojusz z pa駍twem $RECIPIENT$.;Hemos roto nuestra alianza con $RECIPIENT$.;Abbiamo rotto la nostra alleanza con: $RECIPIENT$.;Felbontottuk a sz鰒ets間et $RECIPIENT$ nemzet関el szemben.;Zru歩li jsme svoji alianci s $RECIPIENT$.;;;;;;x,,,,,,,
MILALLWEBAN_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
MILALLWEBAN_BTN2;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x,,,,,,,
MILALLWEBAN_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
MILALLWEACCEPT_SETUP;当我们接受军事同盟协议;Quand nous acceptons une alliance militaire.;Wenn jemand ein Milit鋜b黱dnis akzeptiert;Kiedy jaki?kraj przyjmuje nasz?propozycj?zawarcia sojuszu wojskowego;Cuando aceptamos una alianza militar;Quando qualcuno accetta un'alleanza militare;Mikor valaki elfogad egy katonai sz鰒ets間et;Kdy?p鴌jmeme a uzav鴈me vojenskou alianci;;;;;;x,,,,,,,
MILALLWEACCEPT_HEADER;$foreign_minister$ 报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,
MILALLWEACCEPT_1;盟约达成!;Alliance accept閑 !;B黱dnis akzeptiert!;Propozycja sojuszu przyj阾a!;lianza aceptada!;Alleanza accettata!;Sz鰒ets間 elfogadva!;Aliance p鴌jata!;;;;;;x,,,,,,,
MILALLWEACCEPT_2;$MONARCHTITLE$，我们;$MONARCHTITLE$, $ACTOR$ : nous;$MONARCHTITLE$, wir;*;$MONARCHTITLE$, nosotros;$MONARCHTITLE$, abbiamo;Vez閞em,;$MONARCHTITLE$, my;;;;;;x
MILALLWEACCEPT_3;接受;avons accept?akzeptierten den;Zgodzili渕y si?;ha accedido;accettato;elfogadtuk;jsme p鴌jali;;;;;;x,,,,,,,
MILALLWEACCEPT_4;加入与;de former une;Beitritt zu einem;wej滄;entrar en una;di stringere una;a katonai sz鰒ets間re;n醰rh na;;;;;;x,,,,,,,
MILALLWEACCEPT_5;$ACTOR$的军事同盟;alliance militaire avec;Milit鋜b黱dnis mit;do sojuszu wojskowego z;alianza militar propuesta a;alleanza militare con:;tett javaslatot a k鰒etkez鮲el:;vojenskou alianci s;;;;;;x,,,,,,,
MILALLWEACCEPT_6;以并肩作战;$ACTOR$;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;;;;;;x,,,,,;
MILALLWEACCEPT_LOG;我们加入了与$ACTOR$的军事同盟。;$ACTOR$ : Nous avons form?une alliance militaire avec ce pays.;Wir sind einem Milit鋜b黱dnis mit $ACTOR$ beigetreten.;Weszli渕y do sojuszu wojskowego z $ACTOR$.;Hemos entrado en una alianza militar con $ACTOR$.;Abbiamo stretto un'alleanza militare con: $ACTOR$.;Katonai sz鰒ets間re l閜t黱k $ACTOR$ nemzet関el.;Vytvo鴌li jsme vojenskou tradici s $ACTOR$;;;;;;x,,,,,;
MILALLWEACCEPT_BTN1;太完美了!;Parfait !;Perfekt!;寃ietnie!;erfecto!;Perfetto!;T鰇閘etes!;Perfektn?;;;;;;x,,,,,;
MILALLWEACCEPT_BTN2;太完美了!;Parfait !;Perfekt!;寃ietnie!;erfecto!;Perfetto!;T鰇閘etes!;Perfektn?;;;;;;x,,,,,;
MILALLWEACCEPT_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x,,,,,;
MILALLWEACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,;
MILALLWEREJECT_SETUP;当我们拒绝他国提出的军事同盟的建议;Quand nous rejetons une offre d'alliance militaire;Wenn wir ein Milit鋜b黱dnisvorschlag ablehnen;Kiedy odrzucamy propozycj?wej渃ia do sojuszu wojskowego;Cuando rechazamos una propuesta de alianza militar;Quando respingiamo una proposta di alleanza militare;Mikor elutas韙unk egy katonai sz鰒ets間 aj醤latot;Kdy?odm韙neme nab韉ku na vojenskou alianci;;;;;;x,,,,,;
MILALLWEREJECT_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,;
MILALLWEREJECT_1;盟约未达成!;L'alliance est rejet閑 !;B黱dnis abgelehnt!;Odmowa wej渃ia do sojuszu!;lianza rechazada!;Alleanza respinta!;Sz鰒ets間 elutas韙va!;Aliance odm韙nuta!;;;;;;x,,,,,;
MILALLWEREJECT_2;$MONARCHTITLE$我们拒绝了;$MONARCHTITLE$, $ACTOR$ :;$MONARCHTITLE$, wir haben;Odrzucili渕y;$MONARCHTITLE$, hemos rechazado;$MONARCHTITLE$, abbiamo respinto;Elutas韙ottuk;$MONARCHTITLE$, odm韙li jsme;;;;;;x;
MILALLWEREJECT_3;$ACTOR$的;nous avons rejet?l'offre;$ACTOR$s;propozycj?$ACTOR$;la propuesta de $ACTOR$ de;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,;
MILALLWEREJECT_4;军事同盟;d'alliance militaire de;Milit鋜b黱dnisvorschlag;wej渃ia z nimi w;Alianza militar;e la sua proposta di alleanza;katonai sz鰒ets間;n醰rh na;;;;;;x,,,,,;
MILALLWEREJECT_5;请求.;ce pays.;abgelehnt.;sojusz wojskowy.;alianza militar.;militare.;aj醤lat醫.;vojenskou alianci;;;;;;x,,,,,;
MILALLWEREJECT_6;*;*;*;*;*;*;*;;;;;;;x,,,,,;
MILALLWEREJECT_LOG;我们已拒绝了来自$ACTOR$的军事同盟请求。;$ACTOR$ : Nous avons rejet?la proposition d'alliance militaire de ce pays.;Wir haben $ACTOR$s Milit鋜b黱dnisvorschlag abgelehnt.;Odrzucili渕y propozycj?zawarcia sojuszu wojskowego z $ACTOR$.;Hemos rechazado la propuesta de alianza militar con $ACTOR$;Abbiamo respinto la proposta di alleanza militare di: $ACTOR$.;Elutas韙ottuk $ACTOR$ katonai sz鰒ets間 aj醤lat醫.;Kdy?odm韙neme n醰rh $ACTOR$ na vojenskou alianci.;;;;;;x,,,,,;
MILALLWEREJECT_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,,,,,
MILALLWEREJECT_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
MILALLWEREJECT_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x;,
MILALLWEREJECT_MAP;*;*;*;*;*;*;*;;;;;;;x;,
FACTIONWARDEF_SETUP;当你的联盟遭到袭击;Quand votre faction est attaqu閑.;Wenn Ihre Fraktion angegriffen wird.;;Cuando tu facci髇 es atacada.;;;;;;;;;x;,
FACTIONWARDEF_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x;,
FACTIONWARDEF_1;战争!;D蒀LARATION DE GUERRE !;KRIEG!;WOJNA!;UERRA!;GUERRA!;H罛OR?;V罫KA!;;;;;;x;,
FACTIONWARDEF_2;$MONARCHTITLE$，邪恶的;$MONARCHTITLE$ le diabolique;$MONARCHTITLE$, der niedertr鋍htige;;$MONARCHTITLE$, el malvado;;;;;;;;;;x,
FACTIONWARDEF_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;;x,
FACTIONWARDEF_4;已对$VICTIM$宣战;a d閏lar?la guerre ? $VICTIM$.;hat $VICTIM$ den Krieg erkl鋜t.;;ha declarado en $VICTIM$.;;;;;;;;;;x,
FACTIONWARDEF_5;我们$FACTION$国家将团结一心共迎此敌;$FACTION$ fera face ?cette agression comme un seul homme.;Die $FACTION$ werden diesen Akt der Aggression gemeinsam erwidern.;;La $FACTION$ se alzar?para desafiar esta agresi髇 al un韘ono.;;;;;;;;;;x,
FACTIONWARDEF_6;我们将捍卫真理、正义以及$COUNTRY$的抉择。;Nous allons d閒endre la v閞it? la justice et $COUNTRY$.;Wir werden Wahrheit, Gerechtigkeit, und die Kultur von $COUNTRY$ verteidigen.;;Defenderemos la verdad, la justicia y la identidad de $COUNTRY$.;;;;;;;;;x;
FACTIONWARDEF_LOG;$ACTOR$s对$VICTIM$的侵略将$FACTION$拖入战争!;L'agression de Y$ACTOR$s contre $VICTIM$ a fait entrer $FACTION$ en guerre !;$ACTOR$ss Aggression gegen $VICTIM$ hat die $FACTION$ in den Krieg gezogen!;;a agresi髇 de $ACTOR$s contra $VICTIM$ ha llevado a la $FACTION$ a la guerra!;;;;;;;;;;x,
FACTIONWARDEF_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
FACTIONWARDEF_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
FACTIONWARDEF_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x;,
FACTIONWARDEF_MAP;*;*;*;*;*;*;*;;;;;;;x;,
FACTIONWAROFF_SETUP;当你的联盟发起进攻;Quand votre faction attaque.;Wenn Ihre Fraktion angreift.;;Cuando tu facci髇 ataca.;;;;;;;;;x;,
FACTIONWAROFF_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x;,
FACTIONWAROFF_1;战争!;D蒀LARATION DE GUERRE !;KRIEG!;WOJNA!;UERRA!;GUERRA!;H罛OR?;V罫KA!;;;;;;x;,
FACTIONWAROFF_2;$MONARCHTITLE$，经受了无数的挑衅和欺凌之后;Suite ?de nombreuses provocations, $MONARCHTITLE$;$MONARCHTITLE$, nach vielen Provokationen;;$MONARCHTITLE$, despu閟 de tanta provocaci髇;;;;;;;;;;x,
FACTIONWAROFF_3;$ACTOR$;$ACTOR$;hat $ACTOR$;;$ACTOR$;;;;;;;;;;x,
FACTIONWAROFF_4;对$VICTIM$宣战!;a d閏lar?la guerre ?$VICTIM$.;$VICTIM$ den Krieg erkl鋜t.;;ha declarado en $VICTIM$.;;;;;;;;;;x,
FACTIONWAROFF_5;$FACTION$全体国家将加入这场史诗般的战争;$FACTION$ rejoint ce combat 閜ique pour la v閞it? la justice et $COUNTRY$.;Die $FACTION$ nehmen an diesem epischen Kampf um Wahrheit, Gerechtigkeit, und die Kultur von $COUNTRY$ teil.;;La $FACTION$ se une en esta lucha 閜ica por la verdad, la justicia y la identidad de $COUNTRY$.;;;;;;;;;;x
FACTIONWAROFF_6;以捍卫真理、正义以及$COUNTRY$的抉择!;*;*;*;*;*;*;;;;;;;x;,
FACTIONWAROFF_LOG;$ACTOR$s对$VICTIM$的进攻将$FACTION$拖入战争!;L'agression de Y$ACTOR$s contre $VICTIM$ a fait entrer $FACTION$ en guerre !;;;a agresi髇 de $ACTOR$s contra $VICTIM$ ha llevado a la $FACTION$ a la guerra!;;;;;;;;;;x,
FACTIONWAROFF_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
FACTIONWAROFF_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
FACTIONWAROFF_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Menj ide:;P鴈j韙 na;;;;;;x;,
FACTIONWAROFF_MAP;*;*;*;*;*;*;*;;;;;;;x;,
GUARACANCELTOUS_SETUP;当他国向我国承诺保障独立;Lorsqu'une autre nation nous envoie une garantie.;Wenn uns ein anderes Land eine Garantie gibt;Kiedy jedno z pa駍tw gwarantuje nasz?niepodleg硂滄;Cuando otra naci髇 nos env韆 una garant韆;Quando un'altra nazione ci invia una garanzia;Mikor egy m醩ik nemzet garanci醫 ad nek黱k;Kdy?n醡 jin?n醨od d?garanci;;;;;;x;,
GUARACANCELTOUS_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x;,
GUARACANCELTOUS_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,;
GUARACANCELTOUS_2;$MONARCHTITLE$，我们啼笑皆非地发现我们已得到了;$MONARCHTITLE$, nous sommes tr鑣 amus閟 d'avoir d閏ouvert que notre ind閜endance 閠ait;$MONARCHTITLE$, uns erreichen am黶ante Nachrichten: Unsere Unabh鋘gigkeit wird nun ;Odkryli渕y zabawn?sytuacj? nasza niepodleg硂滄 jest;$MONARCHTITLE$, nos divirti?descubrir que ahora tenemos nuestra independencia;$MONARCHTITLE$, siamo felici di sapere che ora la nostra indipendenza ?謗鰉mel tapasztltuk, hogy f黦getlens間黱ket;$MONARCHTITLE$, s radost?jsme zjistili, 瀍 na歟 nez醰islost je nyn?;;;;;x
GUARACANCELTOUS_3;来自;GARANTIE;GARANTIERT;GWARANTOWANA;GUARACANCELNTEED;GARANTITA;GARANT罫TA;GARANTOV罭A;;;;;;x,,,,,,,,
GUARACANCELTOUS_4;$ACTOR$;par;VON;przez;por;da:;a k鰒etkez? ;od;;;;;;x,,,,,,,,
GUARACANCELTOUS_5;的独立保障;$ACTOR$ ;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,
GUARACANCELTOUS_6;对局势的均衡性而言，这是个相当不错的进展。;C'est un d関eloppement int閞essant de l'閝uilibre du pouvoir.;Dies ist eine interessante Entwicklung der Kr鋐teverh鋖tnisse.;;Este desarrollo es interesante en el equilibrio de poder.;;;;;;;;;x,,,,,,,,
GUARACANCELTOUS_LOG;$ACTOR$现在保证了我们的独立。;$ACTOR$ : ce pays garantit notre ind閜endance.;$ACTOR$ garantiert nun unsere Unabh鋘gigkeit.;Odt筪 $ACTOR$ gwarantuje nasz?niepodleg硂滄.;$ACTOR$ nos garantizar?nuestra independencia.;$ACTOR$ ora garantir?per la nostra indipendenza.;$ACTOR$ most garant醠ni fogja a f黦getlenes間黱ket.;$ACTOR$ nyn?garantuje na歩 nez醰islost.;;;;;;x,,,,,,,,
GUARACANCELTOUS_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
GUARACANCELTOUS_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
GUARACANCELTOUS_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,
GUARACANCELTOUS_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_SETUP;当某国向他国承诺保障独立;Quand une nation envoie une garantie ?une autre.;Wenn ein Land einem anderen Land eine Garantie gibt.;Kiedy jedno z pa駍tw gwarantuje niepodleg硂滄 innego kraju;Cuando una naci髇 env韆 una garant韆 a otra.;Quando una nazione invia una garanzia a un'altra nazione.;Mikor egy nemzet garanci醫 k黮d egy m醩ik nemzetnek;Kdy?se n醨od stane garantem jin閔o n醨oda.;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_2;$MONARCHTITLE$，;$MONARCHTITLE$,;$MONARCHTITLE$,;*;$MONARCHTITLE$, ;$MONARCHTITLE$, ;Vez閞em,;$MONARCHTITLE$,;;;;;;x,
GUARACANCELTOOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_4;现在已拥有来自$ACTOR$;ont leur ind閜endance maintenant garantie par;nun eine Unabh鋘gigkeitsgarantie von;gwarantuje niepodleg硂滄 pa駍twa;ahora tiene su independencia garantizada por;ora ?indipendente grazie alla garanzia di:;nemzet閚ek most garant醠ta a f黦getlens間閠 a k鰒etkez?;maj?nyn?nez醰islost garantov醤u;;;;;;x,,,,,,,,
GUARACANCELTOOTHER_5;的独立保障;$ACTOR$;$ACTOR$ hat;$RECIPIENT$.;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,
GUARACANCELTOOTHER_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
GUARACANCELTOOTHER_LOG;$ACTOR$现在保证了$RECIPIENT$的独立。;$ACTOR$ : garantie de l'ind閜endance de $RECIPIENT$.;$ACTOR$ garantiert nun die Unabh鋘gigkeit von $RECIPIENT$.;Od teraz $ACTOR$ gwarantuje niepodleg硂滄 pa駍twa $RECIPIENT$.;$ACTOR$ garantizar?ahora la independencia de $RECIPIENT$.;$ACTOR$ ora garantir?per l'indipendenza di: $RECIPIENT$.;$ACTOR$ most garant醠ni fogja $RECIPIENT$ f黦getlens間閠.;$ACTOR$ bude nyn?garantovat nez醰islost $RECIPIENT$.;;;;;;x,,,,,,,
GUARACANCELTOOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
GUARACANCELTOOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
GUARACANCELTOOTHER_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,
GUARACANCELTOOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
WEGUARACANCELT_SETUP;当我国向他国提供独立保障;Quand nous envoyons une garantie ?une autre nation.;Wenn wir einem anderen Land eine Garantie geben.;Kiedy wysy砤my gwarancje niepodleg硂渃i innemu pa駍twu;Cuando enviamos una garant韆 a otra naci髇.;Quando inviamo una garanzia a un'altra nazione;Mikor mi k黮d黱k garanci醫 egy m醩ik nemzetnek;Kdy?se my staneme garantem jin閔o n醨oda.;;;;;;x,,,,,,,
WEGUARACANCELT_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,
WEGUARACANCELT_1;独立保障;GARANTIE;Garantie;Gwarancja;GUARACANCELntee;Garanzia;Garancia;Garantuje;;;;;;x,,,,,,,
WEGUARACANCELT_2;$MONARCHTITLE$，;$MONARCHTITLE$,;$MONARCHTITLE$,;Pa駍two;$MONARCHTITLE$,;$MONARCHTITLE$,;Vez閞em,;$MONARCHTITLE$,;;;;;;x
WEGUARACANCELT_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,
WEGUARACANCELT_4;会很幸运地得知我们认可了他们的价值;devraient se sentir heureux que nous les ayons estim閟 assez importants pour;sollte sich gl點klich sch鋞zen, dass wir sie als w黵dig genug erachteten,;powinno czu?si?szcz隃liwe, 縠 uznali渕y je za na tyle godne, aby ;deber韆n sentirse afortunados de que los consideramos merecedores de tener su;dovrebbe considerarsi fortunato: abbiamo ritenuto la sua nazione degna;el間 szerencs閟nek 閞ezheti mag醫, hogy 閞demesnek tartjuk 鮧et,;m靗i by b齮 r醖i, 瀍 jsme se rozhodli;;;;;;x
WEGUARACANCELT_5;从而保证他们的独立;garantir leur ind閜endance.;ihre Unabh鋘gigkeit zu garantieren;zosta?gwarantem ich niepodleg硂渃i.;independencia garantizada por nosotros; di ricevere da noi una garanzia di indipendenza.; hogy garant醠juk f黦getlens間黭et.;garantovat jejich nez醰islost;;;;;;x,,,,,,,
WEGUARACANCELT_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
WEGUARACANCELT_LOG;我们现在保证了$RECIPIENT$的独立。;$RECIPIENT$ : nous garantissons leur ind閜endance.;Wir werden nun die Unabh鋘gigkeit von $RECIPIENT$ garantieren.;Od teraz gwarantujemy niepodleg硂滄 dla pa駍twa $RECIPIENT$.;Ahora garantizaremos la independencia de $RECIPIENT$.;Ora garantiremo per l'indipendenza di: $RECIPIENT$.;Garant醠ni fogjunk $RECIPIENT$ f黦getlens間閠.;Nyn?budeme garantovat nez醰islost $RECIPIENT$.;;;;;;x,,,,,,
WEGUARACANCELT_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
WEGUARACANCELT_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
WEGUARACANCELT_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,,
WEGUARACANCELT_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,
MILALLHONOUR_SETUP;当某国决定履行与我们的盟约;Quand une nation honore notre alliance militaire;Wenn ein Land unser Milit鋜b黱dnis ehrt;Kiedy pa駍two honoruje nasz sojusz wojskowy;Cuando una naci髇 cumple con nuestra alianza militar;Quando una nazione rispetta la nostra alleanza militare;Mikor egy nemzet elfogadja katonai sz鰒ets間黱ket.;Kdy?n醨od dodr烅 vojensk?spojenectv?s n醡i;;;;;;x,,,,,,,,,
MILALLHONOUR_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,,,
MILALLHONOUR_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,,
MILALLHONOUR_2;$MONARCHTITLE$，我们毫不惊奇地获知;$MONARCHTITLE$, nous ne sommes pas surpris d'apprendre que;$MONARCHTITLE$, ;Wcale nie dziwi nas wie滄, 縠 pa駍two;$MONARCHTITLE$, no nos sorprende saber que;$MONARCHTITLE$, non ci ha sorpreso sapere che;Nem lep鮠t黱k meg azon, hogy;$MONARCHTITLE$, nen?炨dn齧 p鴈kvapen韒, 瀍;;;;;;x
MILALLHONOUR_3;$RECIPIENT$;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,,
MILALLHONOUR_4;履行与我国的同盟协定和我们\n所向披靡的部队并肩作战以消灭;a honor?notre alliance militaire et se joint ?nos invincibles arm閑s en d閏larant la guerre ?hat 黚erraschend unser Milit鋜b黱dnis geehrt und verst鋜kt nun unsere unbesiegbaren Armeen durch Kriegserkl鋜ung an ;uhonorowa硂 nasz sojusz wojskowy i do彻czy硂 do naszych niezwyci昕onych armii, wypowiadaj筩 wojn?ha cumplido con nuestra alianza militar y se uni?a nuestros ej閞citos invencibles para declarar la guerra a;ha rispettato la nostra alleanza militare e si ?unito ai nostri invincibili eserciti per dichiarare guerra a:;elfogadta a katonai sz鰒ets間黱ket, 閟 csatlakozott legy鮶hetetlen sereg黱kh鰖, a k鰒etkez?nemzet ellen:;dodr瀍l sv?vojensk?z醰azky a p鴌pojil se k na氻 neporaziteln?arm醖?ve v醠ce proti;;;;;;x,,,,,,
MILALLHONOUR_5;$VERSUS$;$VERSUS$;$VERSUS$;$VERSUS$.;$VERSUS$;$VERSUS$.;$VERSUS$;$VERSUS$;;;;;;x,,,,,,,,,
MILALLHONOUR_6;他们已与$TARGETLIST$处于战争状态;Ils sont maintenant en guerre avec : $TARGETLIST$.;Sie befinden sich nun mit $TARGETLIST$ im Krieg.;S?teraz w stanie wojny z $TARGETLIST$.;Ahora est醤 en guerra con $TARGETLIST$.;Ora ?in guerra con: $TARGETLIST$.;Most m醨 鮧 is h醔or鷅an 醠lnak a k鰒etkez鮲el: $TARGETLIST$.;Nyn?jsou ve v醠ce s $TARGETLIST$.;;;;;;x,,,,,,,,,
